id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
nk-280825502070,naukri,https://www.naukri.com/job-listings-medical-coder-trainee-mbw-rcm-chennai-1-to-3-years-280825502070,,Medical Coder Trainee,Medical Billing Wholesalers,"Chennai, India",,,,,,,,False,,,,,,,https://www.naukri.com/medical-billing-wholesalers-jobs-careers-620339,https://img.naukimg.com/logo_images/groups/v1/371342.gif,,,,,,,,3.8,96.0,,Work from office
nk-160126504081,naukri,https://www.naukri.com/job-listings-trainee-clinical-analyst-tech-india-puducherry-chennai-tiruchirapalli-0-to-1-years-160126504081,,Trainee Clinical Analyst,Doctors Recruiter,"Chennai, Puducherry, India",,,,,,,,False,,,,,,,https://www.naukri.com/doctors-recruiter-jobs-careers-249489,https://img.naukimg.com/logo_images/groups/v1/173584.gif,,,,,,,,3.6,65.0,,Work from office
nk-140725502478,naukri,https://www.naukri.com/job-listings-copy-editing-trainee-tnqtech-tnqtech-chennai-0-to-3-years-140725502478,,Copy Editing Trainee | TNQTech,Tnqtech,"Chennai, India",,,,,,,,False,,,,,,,https://www.naukri.com/tnqtech-jobs-careers-4232500,https://img.naukimg.com/logo_images/groups/v1/10873754.gif,,,,,,,,3.5,876.0,,Work from office
nk-070126502831,naukri,https://www.naukri.com/job-listings-associate-life-science-research-analyst-intern-sony-india-software-centre-pvt-ltd-nagercoil-chennai-0-to-1-years-070126502831,,Associate Life Science Research Analyst - Intern,Sony India Software Centre,"Chennai, Nagercoil, India",,,,,,,,False,,,,,,,https://www.naukri.com/sony-india-centre-jobs-careers-198885,https://img.naukimg.com/logo_images/groups/v1/944426.gif,,,,,,,,3.9,245.0,,Work from office
nk-280624502825,naukri,https://www.naukri.com/job-listings-intern-ambiz-next-management-solutions-pvt-ltd-chennai-0-to-3-years-280624502825,,Intern,Ambiz Next Management Solutions,"Chennai, India",,,,,,,,False,,,,,,,https://www.naukri.com/ambiz-next-management-solutions-jobs-careers-123701703,https://img.naukimg.com/logo_images/groups/v1/8511901.gif,,,,,,,,,,,Work from office
nk-070126501123,naukri,https://www.naukri.com/job-listings-associate-life-science-research-analyst-intern-capestart-software-private-limited-nagercoil-chennai-0-to-1-years-070126501123,,Associate Life Science Research Analyst - Intern,CapeStart,"Chennai, Nagercoil, India",,,,,,,,False,,,,,,,https://www.naukri.com/capestart-jobs-careers-3163918,https://img.naukimg.com/logo_images/groups/v1/701590.gif,,,,,,,,4.5,345.0,,Work from office
nk-170225505939,naukri,https://www.naukri.com/job-listings-intern-mba-finance-isra-designs-infratech-private-limited-chennai-0-to-1-years-170225505939,,Intern - MBA Finance,Isra Designs & Infratech,"Chennai, India",,,,,,,,False,,,,,,,https://www.naukri.com/isra-designs-infratech-jobs-careers-124628968,https://img.naukimg.com/logo_images/groups/v1/11696731.gif,,,,,,,,3.7,3.0,,Work from office
nk-280126502184,naukri,https://www.naukri.com/job-listings-associate-cloud-engineer-trainee-transcloud-labs-chennai-0-to-1-years-280126502184,,Associate Cloud Engineer Trainee,Transcloud Labs,"Chennai, India",,,,,,,,False,,,,,,,https://www.naukri.com/transcloud-labs-jobs-careers-6632174,https://img.naukimg.com/logo_images/groups/v1/6011250.gif,,,,,,,,4.7,20.0,,Work from office
in-1c214c4e48904fa1,indeed,https://in.indeed.com/viewjob?jk=1c214c4e48904fa1,https://indiacareers-lennox.icims.com/jobs/51513/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f,Specialist - BSA,Lennox International,"TN, IN",2026-02-11,,,,,,,False,,,,,"Company Profile:
**Lennox (NYSE: LII)** Driven by 130 years of legacy, HVAC and refrigeration success, Lennox provides our residential and commercial customers with industry\-leading climate\-control solutions. At Lennox, we win as a team, aiming for excellence and delivering innovative, sustainable products and services. Our culture guides us and creates a workplace where all employees feel heard and welcomed. Lennox is a global community that values each team member’s contributions and offers a supportive environment for career development. Come, stay, and grow with us.
Job Description:

We are seeking an experienced and detail\-oriented **Senior Enterprise Applications Business Analyst** to lead the design, optimization, and implementation of enterprise software applications across our organization. In this role, you will bridge the gap between business stakeholders and technical teams, ensuring that enterprise applications align with organizational goals and deliver maximum value.  

You will collaborate with various business units, analyze complex business needs, develop innovative solutions, and support the lifecycle management of enterprise applications such as ERP, CRM, HRIS, and other core business systems. **Key Responsibilities:**  

* Serve as the primary business analyst for enterprise applications, including ERP, WMS, CRM, and other related systems.
* Lead the configuration, customization, and optimization of enterprise applications to meet business requirements.
* Partner with IT teams to manage system updates, integrations, and migrations.
* Troubleshoot and resolve system issues in collaboration with technical teams and external vendors.
* Collaborate with stakeholders to understand and document business requirements, processes, and pain points.
* Identify opportunities to streamline processes and leverage application capabilities to improve efficiency.
* Develop functional specifications, workflows, and use cases for system enhancements.
* Act as the liaison between business units and technical teams, ensuring clear communication and alignment of goals.
* Conduct workshops, interviews, and stakeholder sessions to gather and prioritize requirements.
* Conduct risk assessments and propose mitigation strategies for potential project challenges.
* Ensure data accuracy, consistency, and integrity within enterprise applications.
* Develop and maintain custom reports and dashboards to support business decision\-making.
* Analyze trends and provide insights to improve operational and strategic outcomes.


Qualifications:
* Bachelor’s degree in Business Administration, Information Systems, Computer Science, or a related field.
* 7\+ years of experience as a Business Analyst, with a focus on enterprise applications.
* In\-depth knowledge of enterprise systems such as ERP (e.g., NetSuite, Oracle, Microsoft Dynamics), CRM (e.g., Salesforce), and WMS (e.g. Softeon)
* Proven experience with business process analysis and optimization.
* Strong project management skills with experience leading cross\-functional initiatives.
* Proficiency in data analysis and reporting tools (e.g., SQL, Power BI, Tableau).
* Excellent communication, problem\-solving, and stakeholder management skills.

 **Preferred Skills:**

* Certifications in enterprise systems (e.g., Salesforce Certified Administrator, Workday Pro).
* Experience with Agile or Waterfall methodologies.
* Understanding of cloud\-based application platforms and integrations.
* Familiarity with ITIL practices and service delivery frameworks.
* Strategic thinker with the ability to align enterprise applications to business objectives.
* Strong interpersonal skills and ability to build relationships across diverse teams.
* Ability to work independently and manage multiple priorities in a fast\-paced environment.
* Detail\-oriented with a focus on quality and continuous improvement.

 **What We Offer:**

* Competitive salary and benefits package.
* Opportunities for career growth and development in a collaborative environment.
* Exposure to innovative technologies and enterprise solutions.
* Work\-life balance and a supportive company culture.",,https://in.indeed.com/cmp/Lennox-International,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/365446e7e2f40beeecff99c21a26da89,https://www.lennoxinternational.com,"Richardson, TX","5,001 to 10,000",$1B to $5B (USD),"Lennox International is an Equal Opportunity Employer and supports a diverse, inclusive work environment.",,,,,,
in-483371c45e9b628e,indeed,https://in.indeed.com/viewjob?jk=483371c45e9b628e,https://jobs.standardchartered.com/job/Senior-Business-Analyst/48981-en_GB,Senior Business Analyst,Standard Chartered Bank,"TN, IN",2026-02-11,,,,,,,False,,,,,"**Requisition Number:** 48981
**Job Location:** Chennai, IND
**Work Type:** Office Working
**Employment Type:** Permanent
**Posting Start Date:** 11/02/2026
**Posting End Date:** 25/02/2026
**:****Job Summary**
* Senior Business Analyst for Lending system (ACBS) will be participating in change related projects for corporate investment banking. Candidate shall demonstrate good analytical frame of mind to be fit for this role. As role is to work in a global team supporting global instance of application which is highly configurable and scalable. Candidate with foundational knowledge of Lending domain would be preferred or someone who has worked in banking technology teams like payments, settlement, reconciliation, Financial Accounting concepts and financial / regulatory reporting protocols.
* Good understanding of lending lifecycle events, covering bilateral as well as syndication lending.
* Role is to deliver operations and finance driven changes for Lending product/business. Knowledge of loan origination and servicing, lending business events would be advantageous.
* Candidate who has direct experience of working in technology team delivering system integrations among systems would be preferred.
* Any experience with systems integrations of request response model would be advantageous.

Key Responsibilities
**Strategy**  

* Work in a global team supporting lending platform which serves more than 30 markets globally.

**Business**  

* Partner with business analyst and regional teams to ensure technology is fully aligned to their requirements, and that product solution designs meet internal, legal and regulatory requirements.

**Processes**  

* Work closely with Business analysts to understand testing requirement and functional changes for all project, BAU and strategic initiatives.
* Work directly with the scrum master and technical team including vendor team as per requirement.

**People \& Talent**  

* The ability to effectively work together with team colleagues across geographies.
* Ability to manage senior stakeholders from technology, operations, and business team.

**Risk Management**  

* The ability to identify, assess, monitor, control and mitigate potential risks.

**Regulatory \& Business Conduct**  

* Display exemplary conduct and live by the Group’s Values and Code of Conduct.
* Take personal responsibility for embedding the highest standards of ethics, including regulatory and business conduct, across Standard Chartered Bank. This includes understanding and ensuring compliance with, in letter and spirit, all applicable laws, regulations, guidelines and the Group Code of Conduct.
* Effectively and collaboratively identify, escalate, mitigate and resolve risk, conduct and compliance matters.

**Key stakeholders**  

* ACBS PO, Project/Dev, Business Analyst, PSS, Platform and Integration, Interface, Biz, Vendor teams

**Other Responsibilities**  

* Advantageous to have International exposure, ability to handle cultural diversity and working experience with different stakeholders.
* Working experience on lending systems like ACBS/LoanIQ/Finacle will be added advantage.
* Very good analytical skills including problem solving skills.
* Strong communication and interpersonal skills to influence directly, indirectly and virtually across the SCB network.
* Open minded with ability to explore new areas and new ways of working.
**Skills and Experience**
* Experience of Database Query and data extraction
* Data Analysis
* Strong solutioning skillset
* Integration of application (Realtime, Batch interface, API)
**About Standard Chartered**

We're an international bank, nimble enough to act, big enough for impact. For more than 170 years, we've worked to make a positive difference for our clients, communities, and each other. We question the status quo, love a challenge and enjoy finding new opportunities to grow and do better than before. If you're looking for a career with purpose and you want to work for a bank making a difference, we want to hear from you. You can count on us to celebrate your unique talents and we can't wait to see the talents you can bring us.


Our purpose, to drive commerce and prosperity through our unique diversity, together with our brand promise, to be here for good are achieved by how we each live our valued behaviours. When you work with us, you'll see how we value difference and advocate inclusion.


Together we:


* **Do the right thing** and are assertive, challenge one another, and live with integrity, while putting the client at the heart of what we do
* **Never settle,** continuously striving to improve and innovate, keeping things simple and learning from doing well, and not so well
* **Are better together,** we can be ourselves, be inclusive, see more good in others, and work collectively to build for the long term
**What we offer**
**In line with our Fair Pay Charter,** we offer a competitive salary and benefits to support your mental, physical, financial and social wellbeing.


* **Core bank funding for retirement savings, medical and life insurance,** with flexible and voluntary benefits available in some locations.
* **Time\-off** including annual leave, parental/maternity (20 weeks), sabbatical (12 months maximum) and volunteering leave (3 days), along with minimum global standards for annual and public holiday, which is combined to 30 days minimum.
* **Flexible working** options based around home and office locations, with flexible working patterns.
* **Proactive wellbeing support** through Unmind, a market\-leading digital wellbeing platform, development courses for resilience and other human skills, global Employee Assistance Programme, sick leave, mental health first\-aiders and all sorts of self\-help toolkits
* **A continuous learning culture** to support your growth, with opportunities to reskill and upskill and access to physical, virtual and digital learning.
* **Being part of an inclusive and values driven organisation,** one that embraces and celebrates our unique diversity, across our teams, business functions and geographies \- everyone feels respected and can realise their full potential.",Banks And Financial Services,https://in.indeed.com/cmp/Standard-Chartered-Bank,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f352beb47acbe281bb3534e44e8ae048,http://www.sc.com/careers,"London London, United Kingdom","10,000+",more than $10B (USD),"If you’re looking for a career with purpose and want to work for a bank making a difference, we’d love to hear from you.",,,,,,
